EVENT	SECTOR	DATE	INFLOW_CD	INFLOW_NM1	INFLOW_NM2	INFLOW_NM3	INFLOW_NM4	SUM	SUM_M	SUM_F	M_0004	M_0509	M_1014	M_1519	M_2024	M_2529	M_3034	M_3539	M_4044	M_4549	M_5054	M_5559	M_6064	M_6569	M_70U	F_0004	F_0509	F_1014	F_1519	F_2024	F_2529	F_3034	F_3539	F_4044	F_4549	F_5054	F_5559	F_6064	F_6569	F_70U
DRUM	1	20140829	3000000000	대전광역시				2531.038842	1480.374363	1050.664479	100.172501	99.477937	97.189291	73.847373	3.924098	175.079939	220.511282	207.565055	132.711513	130.81	41.404766	43.556775	40.371649	58.2823	55.469884	100.172501	98.043263	89.606014	78.618234	58.700557	141.353718	65.429861	48.395954	40.95235	25.079847	31.330925	50.448525	67.789862	82.216305	72.526563
DRUM	1	20140829	4500000000	전라북도				2421.063942	1357.38913	1063.674812	103.221707	101.639115	98.684118	59.539683	33.190343	216.96889	253.640524	135.514837	107.275453	33.573627	11.565701	15.573287	50.823061	82.16581	54.012974	103.221707	95.333473	94.690545	40.35075	101.637466	174.572726	108.437669	34.154736	25.291394	37.111381	56.41159	29.705343	60.912087	67.452645	34.3913
DRUM	1	20140829	2900000000	광주광역시				2447.814619	1385.985996	1061.828623	100.197028	99.213989	97.890163	83.288755	18.187098	225.58214	230.615299	141.184954	133.792499	65.097726	4.763589	25.881017	38.567028	38.567028	83.157683	100.197028	100.00042	88.833096	71.439856	82.058426	169.640659	73.09311	39.971245	26.678808	18.803136	24.437479	33.075116	71.033534	85.739799	76.826911
DRUM	1	20140829	4600000000	전라남도				2514.576448	1393.354962	1121.221486	103.81494	101.711202	94.092667	62.386337	67.354163	168.844472	181.707325	187.898325	138.610757	2.123272	64.243637	10.553249	76.090684	58.058648	75.865284	103.81494	102.733018	85.512423	42.776498	129.309233	188.063619	118.580171	10.589313	49.989312	23.647512	16.314485	71.808076	53.310212	78.945757	45.826917
DRUM	1	20140829	4300000000	충청북도				2345.232496	1403.61876	941.613736	105.400114	97.094712	93.19198	75.742573	37.759204	288.646837	207.47968	157.260224	68.416618	65.40087	42.774699	10.520713	25.523117	73.371905	55.035514	105.400114	105.400114	89.031216	53.487323	98.461206	129.054111	54.982833	1.63904	17.024191	17.185462	11.859254	24.813529	68.259649	99.255729	65.759965
DRUM	1	20140829	3100000000	울산광역시				2383.175406	1185.697035	1197.478371	91.668984	88.898188	90.098139	64.615543	31.555076	188.683203	243.291884	51.474262	45.430872	88.781828	12.428583	17.352019	36.143978	63.481044	71.793432	91.668984	91.668984	83.858394	57.263116	133.39819	203.497143	179.890835	0.276352	8.232391	11.097729	69.15354	52.179687	63.066515	68.149944	84.076567
DRUM	1	20140829	5000000000	제주특별자치도				2314.575915	1227.407035	1087.16888	95.973634	95.973634	89.890209	63.541374	10.235362	120.254104	222.151473	164.434976	23.809005	85.844731	52.461936	2.707124	30.538793	89.015716	80.574964	95.973634	95.973634	91.867322	16.470873	116.756134	280.932567	60.598517	30.637649	1.817423	21.398447	20.234992	52.287038	62.36271	90.992829	48.865111
DRUM	1	20140829	3600000000	세종특별자치시				2284.138449	1395.883698	888.254751	70.910014	70.910014	66.918832	38.330825	51.789464	173.944409	93.192571	54.208926	109.807031	125.122034	360.880273	60.143103	35.45346	70.167469	14.105273	70.910014	70.538742	62.092285	66.083468	27.013191	49.011106	116.675578	12.812006	19.402099	59.586194	59.122103	68.868014	70.538742	70.910014	64.691195
DRUM	1	20140829	4900000000	제주도				1631.834254	535.08837	1096.745884	31.800617	31.800617	31.800617	31.800617	31.800617	31.800617	31.800617	88.814061	31.800617	32.866288	31.800617	31.800617	31.800617	31.800617	31.800617	31.800617	31.800617	31.800617	31.800617	20.9017	31.800617	31.800617	431.766644	262.470136	31.800617	31.800617	31.800617	31.800617	31.800617	31.800617
DRUM	1	20140830	4100000000	경기도				2651.666865	1436.61308	1215.053785	140.754122	133.733453	115.813446	96.380856	0.642966	112.370773	123.837331	91.187476	123.885491	124.148587	112.352044	129.494357	25.156446	38.294454	68.561278	140.754122	131.762458	105.990575	70.721346	74.594546	159.740667	97.976263	51.326095	59.623898	26.439821	13.056672	11.437185	72.51843	101.81581	97.295897
DRUM	1	20140830	1129000000	서울특별시	성북구			2623.229908	1500.594602	1122.635306	142.724121	139.013928	129.003409	118.885192	36.577077	72.246261	121.168028	123.241214	106.192635	78.185798	78.164259	194.424135	89.192524	48.186551	23.38947	142.298714	137.522312	115.266543	99.133398	12.678914	113.521476	108.281977	74.610229	44.384815	39.850734	19.964317	10.35264	61.686841	82.881786	60.20061
DRUM	1	20140830	2800000000	인천광역시				2565.255312	1307.200581	1258.054731	125.870694	112.670863	109.013078	79.432734	22.50316	134.801121	176.711581	79.646106	61.546035	93.223642	123.698552	38.610334	0.000166	65.735921	83.736594	125.870694	121.169248	100.768154	61.670612	97.686536	176.229506	170.101724	50.955358	56.447004	0.466996	3.64304	13.64728	77.494505	104.763886	97.140188
DRUM	1	20140830	1168000000	서울특별시	강남구			2602.848838	1375.047112	1227.801726	142.334567	141.306586	118.205888	99.679128	63.341729	2.951499	144.945716	123.300362	149.473452	128.884954	115.145815	69.521936	57.318992	10.747215	7.889273	142.334567	133.614053	112.684821	95.301546	47.927789	38.844209	160.532912	102.607912	76.382844	33.675427	25.492005	64.457109	42.296994	81.521979	70.127559
DRUM	1	20140830	1141000000	서울특별시	서대문구			2665.068295	1471.153264	1193.915031	146.143494	139.968164	120.981865	99.957049	48.695235	78.68514	105.072272	102.471816	152.125533	99.183886	121.523875	146.625724	76.99335	2.998991	29.72687	146.143494	136.028627	91.647554	104.888943	6.189278	80.203566	91.119492	72.790779	89.583133	32.409024	73.723354	3.833925	63.688195	101.678728	99.986939
DRUM	1	20140830	1138000000	서울특별시	은평구			2585.234673	1509.566363	1075.66831	141.339107	135.408349	127.199206	91.487114	36.527596	39.488143	128.739386	82.951384	122.483973	96.441972	119.921515	154.978498	162.700659	68.950618	0.948843	141.339107	139.889753	121.036551	98.687506	3.482316	54.665783	108.836852	51.946794	23.243779	20.75089	41.012864	15.504227	62.842073	99.684662	92.745153
DRUM	1	20140830	1111000000	서울특별시	종로구			2653.906678	1368.62558	1285.281098	155.760206	142.953958	122.032396	68.086663	41.301434	95.318648	106.978968	76.139431	141.021741	136.531848	72.500608	136.954031	12.30253	30.284442	30.458676	155.760206	154.386433	108.609625	78.212378	10.560184	76.340472	112.527672	73.860977	111.904447	31.857022	94.970179	37.184581	70.371818	86.66946	82.065644
DRUM	1	20140830	1144000000	서울특별시	마포구			2659.147035	1385.527175	1273.61986	142.368991	134.256889	114.203926	88.49106	76.755083	38.459815	157.285781	92.030421	154.327778	100.033678	76.094335	118.223483	84.41132	7.49041	1.094205	142.368991	135.531007	112.225521	103.799691	23.2421	89.751094	128.211548	87.375725	62.636055	64.070239	64.230305	3.847326	64.308417	101.731649	90.290192
DRUM	1	20140830	1135000000	서울특별시	노원구			2451.069651	1530.606351	920.4633	124.724511	121.464759	91.644275	96.95415	38.897626	55.7658	57.191233	46.457903	113.032945	160.617374	136.1238	248.511419	159.952927	35.253215	44.014414	124.514388	123.00945	109.976121	90.139338	35.951734	68.344808	61.723083	0.15693	21.73717	22.361861	1.502855	0.849769	81.717365	90.553905	87.924523
