EVENT	SECTOR	DATE	INFLOW_CD	INFLOW_NM1	INFLOW_NM2	INFLOW_NM3	INFLOW_NM4	SUM	SUM_M	SUM_F	M_0004	M_0509	M_1014	M_1519	M_2024	M_2529	M_3034	M_3539	M_4044	M_4549	M_5054	M_5559	M_6064	M_6569	M_70U	F_0004	F_0509	F_1014	F_1519	F_2024	F_2529	F_3034	F_3539	F_4044	F_4549	F_5054	F_5559	F_6064	F_6569	F_70U
HISEOUL	1	20140918	1111000000	서울특별시	종로구			2486.303981	1420.916062	1065.387919	126.115901	119.451852	105.741353	92.19522	69.119272	2.480122	94.227084	137.134169	250.823295	162.088573	123.318566	89.982666	2.154523	41.206299	4.877167	126.115901	119.393709	112.489262	85.157716	26.604651	35.553261	71.359108	88.655447	98.38876	50.65024	30.700582	7.790117	61.002774	79.000179	72.526212
HISEOUL	1	20140918	1138000000	서울특별시	은평구			2560.878574	1570.916973	989.961601	129.306479	127.137807	122.843587	111.236533	65.711122	0.833295	132.104004	126.630161	156.462959	124.913585	133.497853	166.80275	107.397285	65.581846	0.457707	129.306479	128.30352	125.035906	94.649464	13.994076	48.382707	75.522402	50.968699	47.628749	29.67009	13.585195	0.290686	63.500718	85.66457	83.45834
HISEOUL	1	20140918	1129000000	서울특별시	성북구			2543.685276	1548.498785	995.186491	125.184429	123.545308	113.056704	108.073071	61.768285	27.302377	137.398847	140.990773	208.079843	161.141794	116.702925	119.290467	50.490115	27.993076	27.480771	125.184429	124.156481	120.664698	90.561138	7.217825	72.403964	87.731875	46.883461	47.303181	24.728089	3.40185	13.129262	69.265826	82.875091	79.679321
HISEOUL	1	20140918	1141000000	서울특별시	서대문구			2639.322581	1450.235248	1189.087333	135.075474	132.605159	127.784679	112.539853	59.283888	24.545036	133.876523	132.135126	158.356997	118.136671	127.172067	116.393674	45.329649	11.794555	15.205897	135.075474	131.740068	124.667148	96.490812	2.062281	91.370114	88.456039	65.832307	80.55167	50.722049	51.273145	21.653389	62.053781	96.17201	90.967046
HISEOUL	1	20140918	1168000000	서울특별시	강남구			2501.663746	1519.324337	982.339409	106.194388	105.284174	103.192677	95.760818	69.154685	3.510899	130.734801	159.28228	227.34099	205.754981	131.924058	70.974315	40.86685	27.061638	42.286783	106.194388	105.747918	100.994877	97.167995	44.20421	37.25523	79.467867	92.742365	51.794725	19.182513	8.401601	21.549865	61.865006	76.13343	79.637419
HISEOUL	1	20140918	1114000000	서울특별시	중구			2407.149337	1485.88905	921.260287	95.86631	94.801298	93.158673	87.664462	73.935827	25.269777	104.670496	179.107338	287.831312	182.217174	109.875274	74.962917	5.678228	37.03503	33.814934	95.86631	94.890258	92.713874	79.759565	56.588656	12.692274	83.094599	76.281026	68.260857	18.903175	1.800664	29.576186	63.04639	73.653912	74.132541
HISEOUL	1	20140918	1144000000	서울특별시	마포구			2510.185317	1430.414133	1079.771184	118.915315	115.238708	113.609911	107.924873	74.536108	11.868901	128.230229	156.072578	223.280148	164.42607	102.769641	84.153467	17.50038	2.733565	9.154239	118.915315	115.701828	114.063579	90.781547	43.069134	55.044626	108.564945	97.996667	67.567775	27.799292	9.817939	14.010701	58.202455	80.422776	77.812605
HISEOUL	1	20140918	2800000000	인천광역시				2562.427388	1437.955409	1124.471979	106.294303	105.381384	103.070143	85.077491	26.719012	101.916353	207.967755	160.558356	174.673704	91.739171	80.755949	51.633118	25.748201	51.655779	64.76469	106.294303	103.316557	100.859842	83.005241	55.568314	167.303559	135.713622	49.703371	3.680421	7.881725	19.673956	43.506315	76.736536	91.004779	80.223438
HISEOUL	1	20140918	1135000000	서울특별시	노원구			2449.046754	1584.152461	864.894293	107.324879	105.020783	105.623416	97.588314	59.695912	14.424907	86.082727	70.417276	159.06574	178.170094	175.84801	229.136027	126.710962	30.067872	38.975542	107.324879	106.491387	103.917456	89.197928	12.801497	67.903309	59.946159	3.36315	18.55339	4.833753	10.989101	35.786986	72.865384	86.343668	84.576246
HISEOUL	1	20140918	1165000000	서울특별시	서초구			2430.596929	1477.758622	952.838307	103.226415	99.636807	100.12486	95.086083	73.615062	0.23592	137.347293	165.541125	238.669188	209.34767	121.208215	59.788436	2.044883	38.167057	33.719608	103.226415	103.211424	100.06656	88.225018	49.587175	53.430415	106.719856	58.853972	53.73524	8.376252	5.269256	15.220216	58.921822	67.007185	80.987501
