EVENT	SECTOR	DATE	INFLOW_CD	INFLOW_NM1	INFLOW_NM2	SUM	SUM_M	SUM_F	M_0004	M_0509	M_1014	M_1519	M_2024	M_2529	M_3034	M_3539	M_4044	M_4549	M_5054	M_5559	M_6064	M_6569	M_70U	F_0004	F_0509	F_1014	F_1519	F_2024	F_2529	F_3034	F_3539	F_4044	F_4549	F_5054	F_5559	F_6064	F_6569	F_70U
LAMP	1	20151028	1123000000	서울특별시	동대문구	2696.328893	1562.622541	1133.706352	140.548254	137.951964	135.292129	115.638395	67.425471	50.356225	187.995908	138.956892	217.91225	103.707261	112.467471	77.190607	4.276616	40.445841	32.457257	140.539176	140.153364	135.63709	107.441017	31.006602	70.495629	85.732946	69.356348	57.341698	31.333408	10.426919	7.683566	48.189322	97.668618	100.700649
LAMP	1	20151028	1150000000	서울특별시	강서구	2638.222399	1555.252027	1082.970372	131.747252	130.087292	125.120621	114.311068	65.344449	44.063205	208.421258	154.272219	188.968465	170.088072	82.841103	34.402854	2.040239	59.03484	44.50909	131.747252	131.051566	127.744855	103.351809	11.977984	71.754156	119.192906	57.290048	29.053116	7.790657	1.749636	23.506413	80.680367	95.078428	91.001179
LAMP	1	20151028	1120000000	서울특별시	성동구	2747.550208	1631.611421	1115.938787	147.903889	144.187816	134.594067	120.059511	78.1778	37.481044	169.940725	150.75846	192.598302	157.384585	102.480917	77.651269	12.429479	71.483634	34.479923	147.903889	143.580683	125.586516	105.954136	38.714152	57.134359	109.237889	38.742415	70.240058	18.481968	19.905589	6.808264	62.596463	92.440192	78.612214
LAMP	1	20151028	1156000000	서울특별시	영등포구	2578.567372	1585.895534	992.671838	114.386543	113.617808	114.100403	108.129891	78.665972	33.650537	179.633385	190.434118	229.981282	156.549971	107.073307	66.637826	19.443453	40.412846	33.178192	114.386543	112.831989	113.182191	94.04068	24.867308	79.736223	92.001823	61.551361	38.109202	0.276318	20.131044	20.827177	57.248151	77.931403	85.550425
LAMP	1	20151028	1130500000	서울특별시	강북구	2711.48877	1603.135204	1108.353566	156.384528	156.355496	153.44645	115.686921	57.593105	66.177789	153.965936	165.816958	187.521575	128.347754	98.061162	88.550151	13.768515	45.544662	15.914202	156.384528	153.574192	151.263214	119.374035	24.075015	85.97788	70.352648	26.415025	52.451275	29.219554	31.18795	13.269158	20.083254	68.097024	106.628814
LAMP	1	20151028	1147000000	서울특별시	양천구	2559.85465	1672.017878	887.836772	124.838464	123.65959	118.172383	109.096476	71.694459	49.937847	152.447781	153.901252	173.127783	235.948967	147.713349	86.284086	2.789528	49.466298	72.939615	124.838464	123.380259	118.541669	28.166087	19.33921	87.79437	55.723324	23.448697	14.817827	21.166701	6.354556	31.05409	55.322791	99.850129	78.038598
LAMP	1	20151028	1132000000	서울특별시	도봉구	2764.732343	1660.468398	1104.263945	141.718906	141.549422	137.894912	114.765569	83.082554	55.561091	104.229634	105.511361	157.034659	184.517635	173.89837	113.064014	41.064866	59.974397	46.601008	141.718906	137.709538	135.421497	118.531304	19.429107	107.280355	65.306452	20.366568	48.172624	43.919622	7.777046	4.653586	63.877838	113.775144	76.324358
LAMP	1	20151028	1162000000	서울특별시	관악구	2505.907716	1467.146314	1038.761402	116.262809	115.588718	111.866562	108.046712	72.876741	85.309978	254.751085	214.207924	143.604205	105.874641	84.460037	30.395974	5.96587	16.849022	1.086036	116.262809	115.89157	115.544755	99.703614	10.875011	123.615938	80.776959	52.870563	15.624586	23.619241	46.904694	5.902368	72.007261	72.417577	86.744456
LAMP	1	20151028	1117000000	서울특별시	용산구	2676.814339	1550.536406	1126.277933	133.911751	130.940902	126.130413	122.302589	88.377787	15.002022	160.122251	159.808027	179.364206	175.450686	113.337103	66.631938	19.938201	56.498299	2.720231	133.911751	133.466123	130.295314	100.878202	31.463188	64.735167	83.777161	48.818275	61.095877	56.839566	22.200617	60.558839	41.39839	85.058435	71.781028
LAMP	1	20151028	1126000000	서울특별시	중랑구	2685.700385	1560.664287	1125.036098	142.90551	140.643534	141.056483	93.068081	52.475784	46.521098	161.394954	204.6745	155.490395	139.471662	75.544651	86.20737	34.533242	43.779196	42.897827	142.90551	141.309183	142.326148	116.125442	3.464254	116.364994	125.83201	31.371407	7.334061	28.696481	15.082304	11.063753	73.659465	69.998393	99.502693
LAMP	1	20151028	1121500000	서울특별시	광진구	2712.039859	1598.798337	1113.241522	130.68075	129.875365	124.581137	114.016371	60.772081	81.621308	174.821023	143.825514	170.539451	146.034404	144.986217	71.755332	10.43547	48.626153	46.227761	130.68075	128.560691	126.01425	104.991313	9.908416	107.097555	110.952747	51.887176	42.660771	27.926949	10.571675	10.907253	63.413273	89.13232	98.536383
LAMP	1	20151028	1159000000	서울특별시	동작구	2602.149346	1584.50848	1017.640866	119.786107	119.736655	117.742063	109.203234	82.147125	36.14368	168.193319	185.979798	222.778085	145.884666	95.767125	89.755877	22.606101	48.156651	20.627994	119.786107	119.758634	116.137599	95.949917	37.672684	97.948538	106.926946	57.380858	35.379911	12.929861	9.748405	5.109377	45.755449	83.125189	74.031391
LAMP	1	20151028	1174000000	서울특별시	강동구	2567.065772	1677.907846	889.157926	121.150858	121.150858	116.909937	106.310474	73.7343	68.435893	180.658487	183.803696	193.142804	202.884998	93.029826	91.105231	47.617345	26.828696	51.144443	121.150858	118.056746	118.794791	100.048446	3.72637	73.61924	55.185145	20.445931	3.238125	13.453048	1.496718	27.947118	64.423577	99.838387	67.733426
LAMP	1	20151028	1153000000	서울특별시	구로구	2548.28461	1510.219208	1038.065402	114.179399	114.156721	113.788202	101.638421	67.037344	17.024622	180.544904	196.635001	231.32679	172.760654	75.936599	45.633018	14.730357	23.455747	41.371429	114.179399	110.375151	110.902416	94.432462	23.385823	76.543239	99.89599	56.240689	50.55416	14.979815	25.995692	35.475128	62.456372	90.667901	71.981165
LAMP	1	20151028	2600000000	부산광역시		2567.799149	1448.905628	1118.893521	106.012259	105.996619	90.46638	51.836279	27.141165	188.968447	287.138952	158.838531	146.2251	55.58512	30.303516	25.037623	49.936053	76.601771	48.817813	106.012259	104.049475	82.239889	83.021875	61.223237	129.772117	105.28032	47.898197	16.39668	47.300761	55.64455	54.049299	57.028665	89.332501	79.643696
LAMP	1	20151028	4200000000	강원도		2685.992166	1530.593546	1155.39862	123.813772	122.52325	121.718408	99.071832	28.398418	174.491036	252.061109	98.752671	106.148888	104.816736	111.907667	13.897393	43.510012	62.923345	66.559009	123.813772	123.813772	118.915339	81.587343	104.275549	123.730512	86.83269	50.267906	22.473119	14.605099	55.679772	40.693067	51.516798	72.858976	84.334906
LAMP	1	20151028	4800000000	경상남도		2389.696773	1300.54526	1089.151513	92.479676	92.479676	72.232875	74.332543	23.709111	282.750332	213.429141	145.522011	66.78445	50.222781	5.482705	0.00857	61.670258	67.562184	51.878947	92.479676	90.947775	63.319997	63.898477	114.262664	211.008095	53.993613	28.568344	49.179374	45.301415	51.289755	36.624214	60.995364	71.772233	55.510517
LAMP	1	20151028	2700000000	대구광역시		2472.135091	1345.537207	1126.597884	106.004137	105.119845	104.456626	94.938201	35.359823	216.823982	248.891863	185.726368	90.308766	16.961628	17.391492	1.94094	27.498627	38.896173	55.218736	106.004137	106.004137	105.81991	83.651192	121.701146	153.707617	63.644895	9.088151	6.534347	42.138578	22.966628	62.489584	78.836711	94.72941	69.281441
LAMP	1	20151028	4400000000	충청남도		2669.641574	1406.14263	1263.498944	124.019314	124.019314	100.216409	84.101668	18.45063	206.065012	230.895904	121.857168	73.599819	37.880982	31.814426	74.483016	61.703192	70.578606	46.45717	124.019314	123.30986	94.917222	74.314099	129.168888	185.881772	80.158648	37.765152	29.7295	44.777647	42.533456	46.399256	91.355473	88.734837	70.43382
LAMP	1	20151028	1154500000	서울특별시	금천구	2667.203465	1537.120855	1130.08261	132.947925	118.811914	132.064425	121.730622	96.582405	62.495055	160.831839	177.823451	200.037184	103.782935	90.751301	76.331306	0.239808	30.209413	32.481272	132.947925	132.947925	132.900595	83.5981	35.122308	91.808346	109.178601	69.499953	26.697498	57.209827	5.881591	18.645021	29.988539	106.127368	97.529013
LAMP	1	20151028	4700000000	경상북도		2481.572397	1346.018191	1135.554206	100.870107	98.856344	93.524305	71.233595	38.535487	221.05334	216.823171	196.102944	41.321826	77.797533	2.347701	23.232577	33.111414	66.838778	64.369069	100.870107	100.870107	88.88885	72.842072	127.445024	200.700403	64.613085	7.087855	54.528227	36.151057	34.897204	27.931357	62.950569	94.144898	61.633391
LAMP	1	20151028	4500000000	전라북도		2665.004175	1420.356247	1244.647928	120.882284	120.019431	91.333326	97.963677	38.230984	221.655535	199.963086	173.41141	113.480917	54.731169	15.191273	34.098367	37.124915	60.073799	42.196074	120.882284	120.882284	93.210412	59.619665	98.797265	170.277888	89.684317	27.134986	57.66689	49.870931	48.054397	78.163453	68.369305	79.359338	82.674513
LAMP	1	20151028	3000000000	대전광역시		2494.430817	1413.844646	1080.586171	95.42044	95.42044	94.568271	84.354767	10.617031	93.823876	238.02852	214.669047	144.339989	157.573682	4.797214	10.241073	25.041255	66.120844	78.828197	95.42044	94.856504	93.64091	80.682919	60.739643	167.586676	98.398021	1.017591	50.907109	36.695928	22.497278	36.044269	76.7479	78.890856	86.460127
LAMP	1	20151028	4600000000	전라남도		2630.318589	1442.332078	1187.986511	115.181866	112.177662	92.736665	21.947954	65.156692	229.766345	185.963671	164.51987	136.739619	66.917778	53.433391	38.989041	70.930289	41.85512	46.016115	115.181866	114.370385	95.965321	69.151938	195.321594	124.774599	20.283555	24.814033	49.123913	43.011912	66.803825	69.324593	63.057203	81.721251	55.080523
LAMP	1	20151028	2900000000	광주광역시		2577.249298	1303.237992	1274.011306	99.620582	99.574988	95.897083	85.364899	39.592705	156.920933	248.671001	102.086705	116.585554	55.763331	28.954135	34.254169	13.721729	53.145229	73.084949	99.620582	99.620582	97.03693	66.367453	129.822975	218.715827	131.905096	21.107936	28.023006	23.539609	62.476775	51.944591	81.18546	87.796572	74.847912
LAMP	1	20151028	4300000000	충청북도		2437.295358	1376.964074	1060.331284	115.910004	115.112737	108.886459	96.471869	7.007093	145.176041	239.177645	244.321918	99.46605	61.804664	15.563163	25.628979	23.256159	50.059525	29.121768	115.910004	115.834074	98.540968	86.809749	93.353669	179.857166	77.408323	20.560637	29.159733	35.480924	12.455086	28.400431	40.017754	81.247861	45.294905
LAMP	1	20151028	3100000000	울산광역시		2538.628672	1355.086497	1183.542175	105.34184	105.34184	58.662931	68.238092	4.164308	138.133219	268.169221	186.966539	25.891057	70.229371	51.717394	35.040655	76.882334	69.381792	90.925904	105.34184	105.34184	76.004611	84.1169	96.561062	173.667705	151.511847	3.309637	54.753074	50.550643	32.889791	32.411032	71.80218	62.306812	82.973201
LAMP	1	20151028	5000000000	제주특별자치도		2411.143231	1173.605632	1237.537599	109.569173	109.569173	109.476424	104.699844	16.337757	102.362567	283.40885	7.359643	8.917828	16.384132	92.716658	36.482867	32.401905	94.033696	49.885115	109.569173	109.476424	32.912025	4.883241	202.067871	175.727121	133.572645	21.717207	39.636337	53.251907	82.950176	20.279595	68.945059	107.064947	75.483871
LAMP	1	20151028	3600000000	세종특별자치시		2333.234898	1261.438962	1071.795936	73.045976	72.69147	73.045976	69.14641	43.621972	6.540637	13.719385	135.935353	237.058212	275.167617	14.517023	30.115291	72.602844	72.514217	71.716579	73.045976	73.045976	73.045976	73.045976	3.20828	202.405243	38.889316	73.630911	118.387303	59.22024	59.574746	72.69147	28.555465	50.712094	72.336964
LAMP	1	20151028	4900000000	제주도		1229.800165	823.990114	405.810051	22.109078	22.109078	22.109078	22.109078	22.109078	22.109078	22.109078	516.540075	20.032025	22.109078	22.109078	22.109078	22.109078	22.109078	22.109078	22.109078	22.109078	22.109078	22.109078	22.109078	22.109078	22.109078	98.360012	22.109078	20.032025	22.109078	22.109078	22.109078	22.109078	22.109078
LAMP	1	20151029	4100000000	경기도		2670.677384	1614.889506	1055.787878	118.499708	117.717687	113.734831	101.32721	41.856546	67.36689	150.015378	152.246681	217.719536	202.736322	122.93936	51.185873	28.833718	71.48997	57.219796	118.499708	117.190276	115.799318	93.72523	64.873451	116.374014	67.951996	12.017049	19.348739	2.630027	26.678298	46.892968	75.844083	95.241612	82.721109
LAMP	1	20151029	1111000000	서울특별시	종로구	2621.38344	1601.981487	1019.401953	144.882433	142.950198	132.997189	117.1461	73.061027	0.112227	84.580509	75.370904	203.11962	189.464952	195.421398	146.685444	52.586499	35.62051	7.982477	144.882433	140.836719	134.523931	101.77423	34.751157	6.747567	35.764685	47.665289	70.277666	46.215345	26.819264	10.000521	50.497801	91.950241	76.695104
LAMP	1	20151029	1114000000	서울특별시	중구	2562.556582	1656.597529	905.959053	117.052782	116.707968	113.847175	105.600846	80.128395	36.9652	78.366529	163.582498	233.670456	226.616367	162.816893	113.064232	42.535028	29.992931	35.650229	117.082004	115.983273	111.515293	95.580766	61.318464	10.066736	39.685924	48.642338	44.723724	20.96658	4.958999	18.692947	56.076113	87.512688	73.153204
LAMP	1	20151029	1129000000	서울특별시	성북구	2713.662284	1618.202112	1095.460172	143.524188	141.555789	134.144437	119.337142	62.480827	45.230302	143.846733	173.411246	211.573544	162.371262	81.824814	43.789635	13.49811	67.345971	74.268112	143.524188	140.897087	135.947198	97.418956	4.32637	93.773886	80.865653	42.410599	65.557591	32.919138	20.288254	7.099849	51.810638	89.622399	88.998366
LAMP	1	20151029	1138000000	서울특별시	은평구	2789.061255	1569.637488	1219.423767	149.468369	149.264314	145.760658	125.190242	22.607342	34.271726	161.328124	159.973551	167.749324	131.245302	104.943998	84.377923	4.939997	72.088352	56.428266	149.468369	148.000914	145.895247	111.918026	17.604391	99.577802	61.102702	63.629503	56.15764	58.076619	33.624829	24.273062	49.598957	101.085778	99.409928
LAMP	1	20151029	1168000000	서울특별시	강남구	2574.553529	1600.934177	973.619352	119.69439	119.097234	117.587654	115.428991	76.443244	33.607758	150.832048	204.694766	192.24722	202.869918	151.829781	44.91663	12.006295	30.966673	28.711575	119.69439	118.14401	118.129174	104.550369	41.548571	63.12061	74.16243	36.307942	13.004027	0.218957	18.085168	33.232898	62.827349	88.401197	82.19226
LAMP	1	20151029	1141000000	서울특별시	서대문구	2815.38637	1644.037722	1171.348648	144.79628	143.211123	139.321573	116.135696	75.934223	69.422304	182.361186	145.765356	169.689395	126.76713	111.620601	80.163516	2.742558	83.169163	52.937618	144.79628	142.666964	130.681285	94.776297	16.421279	83.650861	70.453838	67.345038	65.688904	58.236301	54.976081	5.5154	46.010245	99.101173	91.028702
LAMP	1	20151029	1144000000	서울특별시	마포구	2801.999232	1573.394657	1228.604575	137.777858	135.911822	132.712904	119.655097	86.910613	42.219058	167.541127	158.139861	159.170624	147.85445	98.413391	55.516784	18.249385	58.555756	54.765927	137.777858	137.613469	131.260062	113.172844	18.693679	99.533012	97.689191	97.000536	72.777614	19.822186	18.236056	27.22857	61.585843	105.060032	91.153623
LAMP	1	20151029	1135000000	서울특별시	노원구	2659.372684	1655.90095	1003.471734	127.36839	127.36839	125.922393	109.757898	42.900251	64.405879	121.045147	116.071792	160.801303	226.576643	182.302842	93.593112	7.906829	78.81356	71.066521	127.36839	127.333335	125.690157	104.438381	24.59714	92.085768	60.584941	11.10555	28.39617	20.101404	4.708108	13.638528	72.810481	105.520688	85.092693
LAMP	1	20151029	2800000000	인천광역시		2740.090597	1511.798288	1228.292309	114.340609	113.816811	110.827131	102.821075	39.796048	125.4865	184.820763	187.173826	150.910866	110.8	57.856077	25.360434	38.639663	69.753283	79.395202	114.280171	113.937687	112.092305	90.967116	76.152756	179.115391	118.926933	25.710977	28.01166	18.751443	37.688767	44.635139	85.092516	102.325481	80.603967
LAMP	1	20151029	1171000000	서울특별시	송파구	2662.275702	1611.227706	1051.047996	117.995529	117.986521	114.991505	109.933756	61.909911	56.323417	214.816068	180.95212	166.296808	148.696021	133.68491	85.67908	6.70073	39.219849	56.041481	117.995529	117.968506	114.878911	97.16553	22.564857	73.653977	108.234029	34.24587	34.94846	2.372593	28.671988	31.049986	73.637764	98.746358	94.913638
LAMP	1	20151029	1123000000	서울특별시	동대문구	2718.576015	1567.527672	1151.048343	135.584955	135.307615	134.266173	120.540651	59.395571	61.751267	205.747562	121.690765	201.247854	116.494876	89.145711	53.764994	5.133062	57.861709	69.594907	135.584955	135.471755	134.147313	102.898402	54.223455	117.026917	95.666042	33.994581	57.115719	14.167569	5.988855	3.781452	60.125712	103.464403	97.391213
LAMP	1	20151029	1165000000	서울특별시	서초구	2604.725207	1543.139766	1061.585441	117.677887	117.366918	116.127978	112.302566	82.316276	3.762889	116.146077	164.306775	213.538587	229.348642	126.259971	53.769656	2.910603	47.152105	40.152836	117.677887	116.458691	116.749916	101.941871	42.768924	73.617372	80.211888	56.908961	78.711339	2.780622	6.37075	22.88172	73.085928	88.451742	82.96783
LAMP	1	20151029	1150000000	서울특별시	강서구	2604.280041	1525.025133	1079.254908	128.076296	127.497819	125.902795	107.464544	63.034144	70.49294	209.40042	186.33997	143.532675	154.06882	49.151072	5.551881	10.521916	70.739682	73.250159	128.076296	127.503435	125.857865	109.626812	5.102578	85.583887	107.14479	47.589745	18.076188	29.724355	5.427948	10.448904	75.272021	103.286031	100.534053
LAMP	1	20151029	1120000000	서울특별시	성동구	2652.437818	1575.929914	1076.507904	137.945137	135.121186	125.814537	113.892636	59.324503	28.420169	189.724537	198.392047	194.518081	131.060695	88.336201	34.948519	20.578323	57.465782	60.387561	137.945137	132.28419	122.416665	83.4357	7.948152	61.081484	107.679942	50.920475	101.445076	11.26124	15.709127	6.530306	53.807037	96.570661	87.472712
LAMP	1	20151029	1132000000	서울특별시	도봉구	2754.066875	1602.639134	1151.427741	143.306806	143.207671	140.154301	122.402458	70.244028	72.253172	134.437493	93.131084	120.935255	170.417029	129.216364	117.558042	9.6657	63.337597	72.372134	143.306806	140.068383	138.839105	117.37299	37.602051	120.043035	31.865417	11.787197	50.350861	42.367159	23.723098	15.065274	63.707702	110.360814	104.967849
LAMP	1	20151029	1130500000	서울특별시	강북구	2839.414261	1637.02146	1202.392801	148.554879	148.497527	146.669428	125.083526	59.773807	83.08314	152.056227	170.996762	161.383113	116.411886	117.924549	68.852647	9.540524	71.832089	56.361356	148.554879	146.21778	136.596963	103.913427	40.97235	115.773844	59.848365	38.929181	70.42983	59.654801	30.082618	10.594369	65.243765	70.771075	104.809554
LAMP	1	20151029	1156000000	서울특별시	영등포구	2580.512866	1596.987616	983.52525	109.324187	108.28637	107.869047	103.064341	76.333699	39.890778	193.00442	221.574577	202.558923	155.719897	96.509439	34.465578	23.525857	66.49366	58.366843	109.324187	109.066105	106.765337	96.73311	19.846824	83.061752	93.85175	75.698197	21.534054	6.389619	7.77191	20.082941	60.56328	86.223158	86.613026
LAMP	1	20151029	1147000000	서울특별시	양천구	2557.876125	1588.075572	969.800553	122.226189	120.997597	119.841992	95.282329	55.991734	11.002988	134.987319	148.891081	154.754261	249.520012	152.315323	76.398109	5.765459	69.73736	70.363819	122.226189	122.20186	120.32248	88.227052	2.80427	103.086519	72.505542	12.334976	6.988779	11.628637	13.112678	32.82488	72.486485	100.756251	88.293955
LAMP	1	20151029	1162000000	서울특별시	관악구	2555.504239	1519.294811	1036.209428	110.93911	110.859555	108.913527	100.058487	70.92926	103.264742	238.574897	237.032762	147.833684	112.034109	81.601409	4.617431	9.415186	42.081534	41.139118	110.93911	110.65149	107.652893	90.542532	12.927829	108.784608	96.263936	59.411792	10.601978	9.353991	51.383304	27.908574	63.708149	87.61737	88.461872
LAMP	1	20151029	1117000000	서울특별시	용산구	2798.244504	1525.353132	1272.891372	132.758046	130.172881	128.131961	123.951855	68.038215	38.444879	137.958611	133.786065	185.21724	170.409235	88.273555	68.952849	7.649669	74.372625	37.235446	132.758046	132.123093	129.651313	89.112601	44.612992	80.60121	131.518377	50.781105	75.075609	52.995881	22.450117	90.049912	65.430373	94.532376	81.198367
LAMP	1	20151029	1126000000	서울특별시	중랑구	2702.034653	1485.141015	1216.893638	132.151593	130.309889	130.737164	103.332609	49.996861	52.136676	179.228984	189.564628	142.365438	105.185117	78.856117	66.811373	6.444245	46.004047	72.016274	132.151593	132.151593	129.919448	109.616503	19.162807	159.029175	130.276493	80.373681	6.812586	1.592952	19.881318	35.196927	69.50419	95.295413	95.928959
LAMP	1	20151029	1121500000	서울특별시	광진구	2728.043753	1551.218763	1176.82499	126.919818	126.919818	120.879889	114.60483	24.226335	74.910791	146.11141	155.920783	190.125002	124.545485	145.354581	69.172124	8.016989	58.290945	65.219963	126.919818	124.583203	121.438326	101.628535	26.040273	105.000217	138.330042	35.026687	44.439277	29.537847	17.723492	23.440116	87.021019	103.061365	92.634773
LAMP	1	20151029	1159000000	서울특별시	동작구	2591.347227	1579.091387	1012.25584	116.589362	116.202554	115.083572	108.991339	71.80247	38.292885	200.158406	172.646657	232.650316	103.463202	124.592613	58.835177	16.627007	55.142077	48.01375	116.589362	115.187182	115.767394	98.298848	25.772264	100.25131	122.105987	31.012598	24.409225	16.900997	25.779172	6.100292	44.435772	89.139777	80.50566
LAMP	1	20151029	1174000000	서울특별시	강동구	2608.616454	1625.265316	983.351138	117.966685	117.430446	116.343072	101.775238	54.846852	60.139236	223.543264	179.169462	180.636673	169.010708	92.671087	69.545767	6.910039	45.924426	89.352361	117.966685	117.966685	116.000475	90.126929	8.436832	111.402222	74.70707	23.68986	14.774882	7.829093	27.416723	25.137706	61.453023	96.643726	89.799227
LAMP	1	20151029	1153000000	서울특별시	구로구	2566.889431	1563.710303	1003.179128	115.004654	115.004654	110.933405	103.473325	58.813657	43.456128	184.887458	209.121085	224.933042	152.519086	72.319349	39.229784	21.831203	45.079976	67.103497	115.004654	111.328898	114.98139	100.689366	2.816529	66.355937	116.079464	56.887375	41.300305	3.806037	8.997074	25.437166	61.915562	80.162514	97.416857
LAMP	1	20151029	2600000000	부산광역시		2522.440235	1444.121792	1078.318443	99.628365	97.951747	97.547046	77.148194	27.544071	199.26251	288.28707	131.378754	152.40393	45.745975	10.421369	13.272904	51.112437	75.943727	76.473693	99.609093	99.628365	95.061026	53.386471	52.722247	145.707094	99.243577	18.091414	33.228512	30.684678	57.346758	57.240765	71.867811	90.667131	73.833501
LAMP	1	20151029	4800000000	경상남도		2434.179189	1299.267848	1134.911341	99.988472	99.988472	71.405927	28.119465	10.614147	301.405089	190.82998	186.497207	48.852584	46.239167	36.674972	25.904937	36.248572	62.547814	53.951043	99.988472	92.230746	84.04662	46.757265	158.53363	141.381352	47.422083	31.626948	35.712134	60.966009	67.375761	31.654457	81.11684	83.248839	72.850185
LAMP	1	20151029	2700000000	대구광역시		2516.419747	1357.038156	1159.381591	97.983864	96.880048	95.803828	77.149346	37.606075	231.643044	247.096463	167.511364	56.039793	26.236775	36.088329	9.624352	51.554624	49.760923	76.059328	97.983864	97.983864	96.976632	54.976452	90.782387	186.4418	99.6819	39.026318	18.840291	31.05125	48.394952	68.456799	71.547482	79.605335	77.632265
LAMP	1	20151029	4200000000	강원도		2543.726199	1374.763411	1168.962788	107.395367	107.395367	105.192017	89.039639	30.471392	158.265694	278.95295	114.778522	66.039757	62.974947	44.221622	9.431884	54.780031	79.397912	66.42631	107.395367	107.229702	105.241717	69.259188	135.619233	198.953121	66.917783	16.605197	4.914741	1.270101	66.161245	62.450339	66.707941	86.587791	73.649322
LAMP	1	20151029	3000000000	대전광역시		2593.383415	1451.783956	1141.599459	98.562898	98.531212	94.602152	79.519632	48.412462	153.388071	237.561843	167.23484	171.924363	96.93952	4.923471	2.166792	34.715674	75.653944	87.647082	98.562898	98.404468	96.645897	88.027314	124.506312	142.297983	80.557875	4.344674	20.266873	58.131604	41.70243	34.034426	86.965834	89.8651	77.285771
LAMP	1	20151029	4400000000	충청남도		2635.844665	1365.293641	1270.551024	110.752917	110.752917	110.716972	81.313224	78.807795	184.93807	198.992917	72.44537	120.037744	53.106475	40.291761	15.722737	53.688799	83.919302	49.806641	110.752917	110.393458	104.318601	61.381221	206.793177	182.33199	76.52523	8.138152	18.713436	36.650441	44.145162	53.311367	92.600237	105.073465	59.42217
LAMP	1	20151029	4700000000	경상북도		2488.712272	1399.912298	1088.799974	94.237551	94.190971	93.399116	74.425633	54.243148	256.70977	202.009624	214.927739	76.368526	39.555001	7.071323	41.121116	34.165208	61.429885	56.057687	94.237551	94.237551	90.88381	53.713174	94.239622	184.44906	58.621643	24.585307	50.499171	34.988116	54.132391	32.581496	81.07101	85.496086	55.063986
LAMP	1	20151029	4500000000	전라북도		2598.222587	1425.078581	1173.144006	108.466762	105.119519	101.467982	84.141081	58.00037	275.302629	161.96178	173.292284	102.749599	26.854907	27.982588	8.801279	49.93477	94.326005	46.677026	108.466762	108.251965	100.984691	49.290381	118.823523	162.122878	60.560027	47.224757	57.398942	62.357156	46.677026	62.12446	55.73427	85.429859	47.697309
LAMP	1	20151029	1154500000	서울특별시	금천구	2732.089237	1563.22906	1168.860177	125.338251	125.338251	121.533306	105.262436	53.632907	45.400772	199.490533	199.175204	162.555238	117.8629	106.25887	51.70731	28.469818	44.824774	76.37849	125.338251	125.338251	125.275186	84.598012	41.595826	69.428683	123.097327	57.719544	20.153596	67.116287	13.237424	54.284582	63.323955	93.763514	104.589739
LAMP	1	20151029	2900000000	광주광역시		2587.423243	1453.746087	1133.677156	107.797133	107.797133	106.756987	91.614862	30.762319	115.194172	217.988603	106.732984	155.439821	195.125393	29.502142	33.586715	23.965364	63.630933	67.851526	107.797133	107.797133	107.637111	66.03127	91.890901	187.644344	109.593386	10.123421	30.426272	18.864648	17.184413	50.949152	88.554432	93.495126	45.688414
LAMP	1	20151029	4600000000	전라남도		2592.952179	1360.987267	1231.964912	109.85833	107.688396	89.613067	27.870607	63.960118	197.735449	214.826479	160.332046	114.763426	19.398169	2.703842	39.905912	66.034605	82.879559	63.417262	109.85833	108.806918	76.0342	64.401562	166.036512	132.14527	80.514256	15.572821	30.01817	88.203728	68.875654	88.673508	74.557749	70.061288	58.204946
LAMP	1	20151029	4300000000	충청북도		2590.511755	1379.988315	1210.52344	101.686486	100.574745	99.863231	83.253823	44.062736	180.184282	208.489203	159.528136	145.920429	70.655576	0.993896	48.745388	25.554475	41.052142	69.423767	101.686486	101.686486	98.684785	73.892965	129.110909	223.519939	65.052403	47.833761	24.576143	30.401664	49.034441	41.252255	63.487071	81.497272	78.80686
LAMP	1	20151029	3100000000	울산광역시		2632.006203	1409.373592	1222.632611	101.856954	101.856954	101.856954	20.784561	69.753877	204.179452	208.427533	164.57919	37.922366	118.199457	22.18119	5.596217	78.870763	71.538459	101.769665	101.856954	101.856954	92.691574	89.840123	147.848736	167.517931	81.712516	7.293509	55.360836	38.834055	74.331718	51.31643	66.562967	62.722236	82.886072
LAMP	1	20151029	5000000000	제주특별자치도		2554.350769	1398.070373	1156.280396	106.911498	106.911498	106.075474	97.53609	8.280615	118.337154	288.467965	58.561464	75.938813	37.879832	119.531474	90.847901	38.118697	81.412777	63.259121	106.911498	106.911498	101.955072	39.372732	169.334596	171.066359	85.254504	32.385963	27.33001	35.331951	13.75458	4.279645	93.415688	83.980564	84.995736
LAMP	1	20151029	3600000000	세종특별자치시		2330.454137	1405.073951	925.380186	71.297505	70.769441	71.297505	54.399442	69.449279	97.419094	72.468047	278.281177	197.751344	245.937227	26.147993	29.958858	8.721865	58.755974	52.4192	71.297505	71.297505	52.4192	71.297505	0.140818	104.944014	37.615793	100.98353	22.055493	62.320409	46.874523	70.637424	71.297505	71.297505	70.901457
